"title","band_name","album_name"
"blue turtle, green sea","DJ Deweese","Twilight Machine"
"business rock","DJ Deweese","Twilight Machine"
"give me the business","DJ Deweese","Twilight Machine"
"leverage these assets","DJ Deweese","Twilight Machine"
"machine gun drama","DJ Deweese","Twilight Machine"
"myserioso","DJ Deweese","Twilight Machine"
"mystico","DJ Deweese","Twilight Machine"
"power lunch","DJ Deweese","Twilight Machine"
"sonambulist","DJ Deweese","Twilight Machine"
"swirling sands","DJ Deweese","Twilight Machine"
"trials","DJ Deweese","Twilight Machine"
"twilight machine","DJ Deweese","Twilight Machine"
"unhinged","DJ Deweese","Twilight Machine"
"a little of your time (piano)","DJ Deweese","Stolen Fire"
"atenteben sunrise","DJ Deweese","Stolen Fire"
"ball peen hammer","DJ Deweese","Stolen Fire"
"clarion call","DJ Deweese","Stolen Fire"
"contempo","DJ Deweese","Stolen Fire"
"desert trance","DJ Deweese","Stolen Fire"
"finish line","DJ Deweese","Stolen Fire"
"kalimba two-step","DJ Deweese","Stolen Fire"
"lotus in sync","DJ Deweese","Stolen Fire"
"machine gun 4th","DJ Deweese","Stolen Fire"
"piano bounce","DJ Deweese","Stolen Fire"
"pixels lament","DJ Deweese","Stolen Fire"
"promo duex","DJ Deweese","Stolen Fire"
"stolen fire","DJ Deweese","Stolen Fire"
"the mockingbird and the mule","DJ Deweese","Stolen Fire"
"the tailors lament","DJ Deweese","Stolen Fire"
"Oz 3","Jared Gutstadt","Dr. Oz"
"Oz 4","Jared Gutstadt","Dr. Oz"
"Oz 5","Jared Gutstadt","Dr. Oz"
"Darkest before dawn-instr","Peter Miller","From a Distant Shore"
"Finger painting-instr","Peter Miller","From a Distant Shore"
"From a distant shore-instr","Peter Miller","From a Distant Shore"
"Hand dancing-instr","Peter Miller","From a Distant Shore"
"Morning dew-instr","Peter Miller","From a Distant Shore"
"Not much really-instr","Peter Miller","From a Distant Shore"
"Reflections-instr","Peter Miller","From a Distant Shore"
"Somewhere in the hills-instr","Peter Miller","From a Distant Shore"
"Twilight-instr","Peter Miller","From a Distant Shore"
"Wednesday night jam-instr","Peter Miller","From a Distant Shore"
"gingerbread houses","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"let things go","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"let things go-instr","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"sleepy dust-instr","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"sooner or later (instrumental)","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"sooner or later","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"strawberry kickers (instrumental)","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"strawberry kickers","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"this fond farewell (instrumental)","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"this fond farewell","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"wonderful new year (instrumental)","SPACESHIPS ARE COOL / REVENGE OF CALCULON","Heart Echos"
"Closer To The End","Dominion Status","Orgonon"
"Cloud Bursting","Dominion Status","Orgonon"
"Come In","Dominion Status","Orgonon"
"Fading","Dominion Status","Orgonon"
"Fun","Dominion Status","Orgonon"
"Gone Are The Days","Dominion Status","Orgonon"
"Now That Youre Gone","Dominion Status","Orgonon"
"Party","Dominion Status","Orgonon"
"Reach Out","Dominion Status","Orgonon"
"Talk","Dominion Status","Orgonon"
"The Harvest","Dominion Status","Orgonon"
"After Image","Dominion Status","The Blame Game"
"Blame Game","Dominion Status","The Blame Game"
"Everything","Dominion Status","The Blame Game"
"Far From The Norm","Dominion Status","The Blame Game"
"Forgive","Dominion Status","The Blame Game"
"Honest","Dominion Status","The Blame Game"
"Lonely Road","Dominion Status","The Blame Game"
"Recurring Decimal","Dominion Status","The Blame Game"
"Regret","Dominion Status","The Blame Game"
"The Fallen","Dominion Status","The Blame Game"
"All the Way-v2","Dominion Status","Fear And Loathing In The OC"
"Crossroads","Dominion Status","Fear And Loathing In The OC"
"Free","Dominion Status","Fear And Loathing In The OC"
"Knock on the Door","Dominion Status","Fear And Loathing In The OC"
"Know Your Destiny","Dominion Status","Fear And Loathing In The OC"
"Lean On My Love","Dominion Status","Fear And Loathing In The OC"
"New Inspiration","Dominion Status","Fear And Loathing In The OC"
"The Dawn","Dominion Status","Fear And Loathing In The OC"
"Tomorrow","Dominion Status","Fear And Loathing In The OC"
"Anything Is Possible Inst","Public Symphony","Inspire & Instrumentals"
"Anything Is Possible","Public Symphony","Inspire & Instrumentals"
"Breakthrough Chill Mix","Public Symphony","Inspire & Instrumentals"
"Breakthrough Inst","Public Symphony","Inspire & Instrumentals"
"Breakthrough","Public Symphony","Inspire & Instrumentals"
"Epilogue Inst","Public Symphony","Inspire & Instrumentals"
"Epilogue","Public Symphony","Inspire & Instrumentals"
"Fill Your Sails Inst","Public Symphony","Inspire & Instrumentals"
"Fill Your Sails","Public Symphony","Inspire & Instrumentals"
"I Do Inst","Public Symphony","Inspire & Instrumentals"
"I Do","Public Symphony","Inspire & Instrumentals"
"Rise And Shine Inst","Public Symphony","Inspire & Instrumentals"
"Rise And Shine","Public Symphony","Inspire & Instrumentals"
"Stronger Inst","Public Symphony","Inspire & Instrumentals"
"Stronger","Public Symphony","Inspire & Instrumentals"
"Touch Inst","Public Symphony","Inspire & Instrumentals"
"Touch","Public Symphony","Inspire & Instrumentals"
"White Dove Chill Mix","Public Symphony","Inspire & Instrumentals"
"White Dove Inst","Public Symphony","Inspire & Instrumentals"
"White Dove","Public Symphony","Inspire & Instrumentals"
"Wings Inst","Public Symphony","Inspire & Instrumentals"
"Wings","Public Symphony","Inspire & Instrumentals"
"Billy The Kid","The Janks","Delicate Mouthfeels"
"Chocolate Tears","The Janks","Delicate Mouthfeels"
"Corcoran","The Janks","Delicate Mouthfeels"
"Drama Kings Ball","The Janks","Delicate Mouthfeels"
"Echo Whispers","The Janks","Delicate Mouthfeels"
"Get Back In The Game","The Janks","Delicate Mouthfeels"
"Ice Cream Cloud","The Janks","Delicate Mouthfeels"
"Jabberwokie","The Janks","Delicate Mouthfeels"
"Not Leaving You For Good","The Janks","Delicate Mouthfeels"
"10 second hip hop beat","The Hebrew Hammer","gstrings"
"20 second hip hop beat","The Hebrew Hammer","gstrings"
"20 second hip hop beat2","The Hebrew Hammer","gstrings"
"30 second hip hop beat","The Hebrew Hammer","gstrings"
"Crash Sting","Jared Gutstadt","stings"
"cymbals Sting out","Jared Gutstadt","stings"
"drum fill sting out","Jared Gutstadt","stings"
"sting1","Jared Gutstadt","stings"
"sting10","Jared Gutstadt","stings"
"sting2","Jared Gutstadt","stings"
"sting3","Jared Gutstadt","stings"
"sting4","Jared Gutstadt","stings"
"sting5","Jared Gutstadt","stings"
"sting6","Jared Gutstadt","stings"
"sting7","Jared Gutstadt","stings"
"sting8","Jared Gutstadt","stings"
"sting9","Jared Gutstadt","stings"
"The Groove Collection","Jared Gutstadt","The Groove Collection"
"The Groove Collection2","Jared Gutstadt","The Groove Collection"
"The Groove Collection2_bass","Jared Gutstadt","The Groove Collection"
"The Groove Collection2b","Jared Gutstadt","The Groove Collection"
"The Groove Collection3","Jared Gutstadt","The Groove Collection"
"The Groove Collection3a","Jared Gutstadt","The Groove Collection"
"The Groove Collection3b","Jared Gutstadt","The Groove Collection"
"The Groove Collection3b_drumnbass","Jared Gutstadt","The Groove Collection"
"The Groove Collection4","Jared Gutstadt","The Groove Collection"
"The Groove Collection4DnB","Jared Gutstadt","The Groove Collection"
"The Groove Collection4b","Jared Gutstadt","The Groove Collection"
"The Groove Collectiondrumnbass","Jared Gutstadt","The Groove Collection"
"Dr. Oz Drama 4","Jared Gutstadt","Dr. Oz Drama"
"Dr. Oz Drama","Jared Gutstadt","Dr. Oz Drama"
"Dr. Oz Drama2","Jared Gutstadt","Dr. Oz Drama"
"Dr. Oz Drama3","Jared Gutstadt","Dr. Oz Drama"
"GC Vol2 Jam 1","Jared Gutstadt","Groove Collection 2"
"GC Vol2 Jam 1DnB","Jared Gutstadt","Groove Collection 2"
"GC Vol2 Jam 2 DnB","Jared Gutstadt","Groove Collection 2"
"GC Vol2 Jam 2 Drums","Jared Gutstadt","Groove Collection 2"
"GC Vol2 Jam 2","Jared Gutstadt","Groove Collection 2"
"GC Vol2 Jam 3 DnB","Jared Gutstadt","Groove Collection 2"
"GC Vol2 Jam 3","Jared Gutstadt","Groove Collection 2"
"GC Vol2 Jam 5 DnB","Jared Gutstadt","Groove Collection 3"
"GC Vol2 Jam 5","Jared Gutstadt","Groove Collection 3"
"GC Vol2 Jam 6 DnB","Jared Gutstadt","Groove Collection 3"
"GC Vol2 Jam 6","Jared Gutstadt","Groove Collection 3"
"GC Vol2 Jam 7","Jared Gutstadt","Groove Collection 3"
"GV Vol2 Jam 4","Jared Gutstadt","Groove Collection 3"
"GV Vol2 Jam 4DnB","Jared Gutstadt","Groove Collection 3"
"Oz Open","Jared Gutstadt","Groove Collection 3"
"Mad_AfterOpen_Stereo_Fold.01","Serval Attack","Classical Session"
"Mad_Credits_Stereo_Fold.01","Serval Attack","Classical Session"
"Mad_EndCue_Stereo_Fold.01","Serval Attack","Classical Session"
"Mad_MiddleCue_Stereo_Fold.01","Serval Attack","Classical Session"
"Mad_OpenCue_Stereo_Fold.01","Serval Attack","Classical Session"
"Mad_OpenCue_Stereo_Fold_NoHrpChrd.02","Serval Attack","Classical Session"
"GC Vol2 Jam 11","Jared Gutstadt","Groove Collection 4"
"GC Vol2 Jam 11DnB","Jared Gutstadt","Groove Collection 4"
"GC Vol2 Jam 9 DnB","The Hebrew Hammer","Groove Collection 4"
"GC Vol2 Jam 9","The Hebrew Hammer","Groove Collection 4"
"GC Vol2 Jam8 DnB","The Hebrew Hammer","Groove Collection 4"
"GC Vol2 Jam8","The Hebrew Hammer","Groove Collection 4"
"GC Vol2 Jam 12","Jared Gutstadt","Groove Collection 5"
"GC Vol2 Jam 12Drums","Jared Gutstadt","Groove Collection 5"
"GC Vol2 Jam 13","Jared Gutstadt","Groove Collection 5"
"GC Vol2 Jam 13Drums","Jared Gutstadt","Groove Collection 5"
"Final Countup","Jared Gutstadt","Final Count Up"
"Final Countup2","Jared Gutstadt","Final Count Up"
"TFA-vC","Serval Attack","Corinne Russell"
"7 Minutes","Lukas Kaiser","Drunk Dialing Vol 1"
"Budokan","Lukas Kaiser","Drunk Dialing Vol 1"
"C & C & C","Lukas Kaiser","Drunk Dialing Vol 1"
"Cartridge Funk","Lukas Kaiser","Drunk Dialing Vol 1"
"Doo Wop","Lukas Kaiser","Drunk Dialing Vol 1"
"Internet Legend","Lukas Kaiser","Drunk Dialing Vol 1"
"Invasion","Lukas Kaiser","Drunk Dialing Vol 1"
"Pots N Pans","Lukas Kaiser","Drunk Dialing Vol 1"
"Red Meat","Lukas Kaiser","Drunk Dialing Vol 1"
"Sonic The Raver","Lukas Kaiser","Drunk Dialing Vol 1"
"Wah Wah Wah Wah Wah","Lukas Kaiser","Drunk Dialing Vol 1"
"Sting Ops 1","The Hebrew Hammer","SWAT team"
"Sting Ops 2","The Hebrew Hammer","SWAT team"
"Sting Ops 3","The Hebrew Hammer","SWAT team"
"Electro 2","The Tush Pushers","Electro Cues"
"Electro Cues 1","The Tush Pushers","Electro Cues"
"Skate Sessions 1","Wolf Dick","Skate Sessions"
"Skate Sessions 2","Wolf Dick","Skate Sessions"
"HARD ROCK 1b","Wolf Dick","Hard Rock Session"
"HARD ROCK 2","Wolf Dick","Hard Rock Session"
"HARD ROCK 4","Wolf Dick","Hard Rock Session"
"HARD ROCK","Wolf Dick","Hard Rock Session"
"Hard Rock 3","Wolf Dick","Hard Rock Session"
"Hard Rock 5","Wolf Dick","Hard Rock Session"
"Hard Rock 6","Wolf Dick","Hard Rock Session"
"DT Girls 1","The Tush Pushers","DT Girls"
"DT Girls 2","The Tush Pushers","DT Girls"
"DT Girls 3","The Tush Pushers","DT Girls"
"DT Girls 4","The Tush Pushers","DT Girls"
"DT Girls 5","The Tush Pushers","DT Girls"
"Cop Drama 2","The Hebrew Hammer","Cop Drama"
"Cop Drama 3","The Hebrew Hammer","Cop Drama"
"Cop Drama","The Hebrew Hammer","Cop Drama"
"Ontario 1","Group Sounds","Ontario Jams"
"Ontario 2","Group Sounds","Ontario Jams"
"Ontario 3","Group Sounds","Ontario Jams"
"Sex Spoof 1","Serval Attack","Sexy Spoofs"
"Sex Spoof 2","Jared Gutstadt","Sexy Spoofs"
"Sex Spoof 3","Jared Gutstadt","Sexy Spoofs"
"Summertime Soda","The Hebrew Hammer","Summer Soda"
"LET ME BLOAT YOUR THROAT 2","The Hebrew Hammer","Ole Skool Jingle J"
"LET ME BLOAT YOUR THROAT 3","The Hebrew Hammer","Ole Skool Jingle J"
"LET ME BLOAT YOUR THROAT 4","The Hebrew Hammer","Ole Skool Jingle J"
"LET ME BLOAT YOUR THROAT","The Hebrew Hammer","Ole Skool Jingle J"
"WTF 1 instru","Serval Attack","WTF"
"WTF 1","Serval Attack","WTF"
"WTF 2 Instru","Serval Attack","WTF"
"WTF 2","Serval Attack","WTF"
"Acoustic Sketches 1","Group Sounds","Acoustic Sketches"
"Acoustic Skteches 2","Group Sounds","Acoustic Sketches"
"Acoustic Skteches 3","Group Sounds","Acoustic Sketches"
"Acoustic Skteches 4","Group Sounds","Acoustic Sketches"
"Acoustic Skteches 5","Group Sounds","Acoustic Sketches"
"Indie Acoustic 1","Group Sounds","Acoustic Sketches"
"Guitar Punk 1","Group Sounds","Punk Rocka"
"Guitar Punk 2","Group Sounds","Punk Rocka"
"Tarantella Acoustic","Jared Gutstadt","Tarantella Jingle"
"Tarantella Jingle","Jared Gutstadt","Tarantella Jingle"
"Organic Hip Hop 2","The Hebrew Hammer","Organic Hip Hop"
"Organic Hip Hop 3","The Hebrew Hammer","Organic Hip Hop"
"Organic Hip Hop","The Hebrew Hammer","Organic Hip Hop"
"Bandido new tempo","Jared Gutstadt","Barry and Jared Mexico"
"City Making Noise Non VOx","Serval Attack","Demos"
"City Making Noise","Serval Attack","Demos"
"Disgusting Habit Instru","Serval Attack","Demos"
"Disgusting Habit","Serval Attack","Demos"
"Indescretion No Vox","Serval Attack","Demos"
"Indescretion","Serval Attack","Demos"
"Drama Series 2","The Hebrew Hammer","Drama Series"
"Drama Series 3","The Hebrew Hammer","Drama Series"
"Drama Series","The Hebrew Hammer","Drama Series"
"A Lost Dreamver-61","Dan Leigh","Shortest Life"
"Abundance","Dan Leigh","None"
"Awayver-3","Dan Leigh","Shortest Life"
"Bluebirdsver-72","Dan Leigh","Shortest Life"
"Conflicting","Dan Leigh","None"
"Contrast","Dan Leigh","None"
"Equanimity","Dan Leigh","None"
"For Goodver-62","Dan Leigh","Shortest Life"
"From The Breeze","Dan Leigh","Shortest Life"
"Frozen Yearver-95","Dan Leigh","Shortest Life"
"Guesswork","Dan Leigh","None"
"Intuitive","Dan Leigh","None"
"Meaningful Nonsense","Dan Leigh","Shortest Life"
"Occurrence","Dan Leigh","None"
"On A Clear Day","Dan Leigh","Shortest Life"
"Please and Thank You","Dan Leigh","Shortest Life"
"Pretension","Dan Leigh","None"
"Staircasever-19","Dan Leigh","Shortest Life"
"The Light Of Dayver-1","Dan Leigh","Shortest Life"
"These Twisting Pathsver-45","Dan Leigh","Shortest Life"
"Things I Know","Dan Leigh","Shortest Life"
"Up Herever-7","Dan Leigh","Shortest Life"
"Butt","Clay Bell","Lines"
"Crack","Clay Bell","Lines"
"December Sun","Clay Bell","Lines"
"Desirever-57","Clay Bell","Lines"
"Dildo","Clay Bell","Lines"
"Linesver-69","Clay Bell","Lines"
"Love in the Afternoon","Clay Bell","Lines"
"Love is a Road","Clay Bell","Lines"
"Lovestar","Clay Bell","Lines"
"Not a Sad Song","Clay Bell","Lines"
"Sarahs Sunshine","Clay Bell","Lines"
"Something Beautiful","Clay Bell","Lines"
"Suddenly I Do","Clay Bell","Lines"
"Tick Tock","Clay Bell","Lines"
"Tied Up","Clay Bell","Lines"
"Tomorrows Junk","Clay Bell","Lines"
"Wall 2 Wall Dream","Clay Bell","Lines"
"As it Comes","Paul Appelkamp","EP"
"As it Comes-instr","Paul Appelkamp","EP"
"City Lights-instrxx","Paul Appelkamp","EP"
"City Limits","Paul Appelkamp","EP"
"Lift Your Head Up","Paul Appelkamp","EP"
"Lift Your Head Up-instr","Paul Appelkamp","EP"
"Live and Learn","Paul Appelkamp","EP"
"Live and Learn-instr","Paul Appelkamp","EP"
"Red Paint","Paul Appelkamp","EP"
"Red Paint-instr","Paul Appelkamp","EP"
"We Aim for More","Paul Appelkamp","EP"
"We Aim for More-instr","Paul Appelkamp","EP"
"Best of All-Instr","Bless One Beats","Bless Hooks"
"Champion Horns-Instr","Bless One Beats","Bless Hooks"
"Desicions-Instr","Bless One Beats","Bless Hooks"
"Every Day","Bless One Beats","Bless Hooks"
"How 2-instr","Bless One Beats","Bless Hooks"
"I Like","Bless One Beats","Bless Hooks"
"Melody Good Up-Instr","Bless One Beats","Bless Hooks"
"Motivation-Instr","Bless One Beats","Bless Hooks"
"Must Achieve-Instr","Bless One Beats","Bless Hooks"
"One Thing-Instr","Bless One Beats","Bless Hooks"
"Rock Mama-Instr","Bless One Beats","Bless Hooks"
"Talkin About","Bless One Beats","Bless Hooks"
"Want It-Instr","Bless One Beats","Bless Hooks"
"Clap Lightning Clap","The Night/#1 Rodeo/Lake Lake","Look to the Sky"
"Fallin Away","The Night/#1 Rodeo/Lake Lake","Look to the Sky"
"She Cries","The Night/#1 Rodeo/Lake Lake","Look to the Sky"
"Thunder Prom","The Night/#1 Rodeo/Lake Lake","Look to the Sky"
"Witch","The Night/#1 Rodeo/Lake Lake","Look to the Sky"
"Apology","Mike E.T.","Captain Freak"
"Blameless","Mike E.T.","Captain Freak"
"Crazy","Mike E.T.","Captain Freak"
"Lost In U","Mike E.T.","Captain Freak"
"My Lovers Eyes","Mike E.T.","Captain Freak"
"Sex Song","Mike E.T.","Captain Freak"
"Sober","Mike E.T.","Captain Freak"
"Terrified","Mike E.T.","Captain Freak"
"The Creeps","Mike E.T.","Captain Freak"
"The Garden","Mike E.T.","Captain Freak"
"Video","Mike E.T.","Captain Freak"
"Wounded","Mike E.T.","Captain Freak"
"Wrong","Mike E.T.","Captain Freak"
"Drunk","Mike E.T.","Lunatic Binge"
"Light-ver24","Mike E.T.","Lunatic Binge"
"Long, Long Way Down","Mike E.T.","Lunatic Binge"
"Lost Innocense","Mike E.T.","Lunatic Binge"
"Make Me Pure","Mike E.T.","Lunatic Binge"
"Meditations","Mike E.T.","Lunatic Binge"
"Ocean Beach","Mike E.T.","Lunatic Binge"
"One","Mike E.T.","Lunatic Binge"
"Pretty People","Mike E.T.","Lunatic Binge"
"Sail","Mike E.T.","Lunatic Binge"
"Sick-v34","Mike E.T.","Lunatic Binge"
"So I Can Sleep","Mike E.T.","Lunatic Binge"
"Sublime","Mike E.T.","Lunatic Binge"
"Aint That Enough","Tony Lasley","Stereo Phyto Platinum"
"If You Dont Know","Tony Lasley","BeatNova"
"Sand and Surf","Tony Lasley","Fireheart"
"So De Voce","Tony Lasley","Bossa Nova e Voce"
"Spain in Marta","Tony Lasley","Fireheart"
"Take it Easy","Tony Lasley","Stereo Phyto Platinum"
"Mexico_Norte","Lon Kaiser","Lon Goes to Mexico"
"norte","Lon Kaiser","Lon Goes to Mexico"
"Napolitan","Lon Kaiser","Lon Goes to Italy"
"Domesticate It-Instr","Hollie LA","Unlocked"
"Domesticate It","Hollie LA","Unlocked"
"Fame-Instr","Hollie LA","Unlocked"
"Fame-ver28","Hollie LA","Unlocked"
"Identity-Instr","Hollie LA","Unlocked"
"Identity","Hollie LA","Unlocked"
"Invisible Chains-Instr","Hollie LA","Unlocked"
"Invisible Chains","Hollie LA","Unlocked"
"Love Debt-Instr","Hollie LA","Unlocked"
"Love Debt","Hollie LA","Unlocked"
"Oh No-Instr","Hollie LA","Unlocked"
"Oh No","Hollie LA","Unlocked"
"Mariachi 1","Jared Gutstadt","Mexico Ole!"
"Mariachi 3","Jared Gutstadt","Mexico Ole!"
"Maricahi 1","Jared Gutstadt","Mexico Ole!"
"Maricahi 2","Jared Gutstadt","Mexico Ole!"
"Mexican Standoff 1","Jared Gutstadt","Mexico Ole!"
"Mexican Standoff 2","Jared Gutstadt","Mexico Ole!"
"Mexican Standoff 3","Jared Gutstadt","Mexico Ole!"
"Mexican Standoff Sting 2","Jared Gutstadt","Mexico Ole!"
"Mexican Standoff Sting 3","Jared Gutstadt","Mexico Ole!"
"Mexican Standoff Sting 4","Jared Gutstadt","Mexico Ole!"
"Mexican Standoff Sting 5","Jared Gutstadt","Mexico Ole!"
"Mexican Standoff Sting 6","Jared Gutstadt","Mexico Ole!"
"Mexican Standoff Sting","Jared Gutstadt","Mexico Ole!"
"Mexico 1","Jared Gutstadt","To Mexico!"
"Mexico 2","Jared Gutstadt","To Mexico!"
"Mexico 3","Jared Gutstadt","To Mexico!"
"Mexico 4","Jared Gutstadt","To Mexico!"
"Mexico 5","Jared Gutstadt","To Mexico!"
"Mexico 6","Jared Gutstadt","To Mexico!"
"Mexico 7","Jared Gutstadt","To Mexico!"
"01 Pose","Jojo7","Pose"
"02 Pose TV Track","Jojo7","Pose"
"03 Instrumental","Jojo7","Pose"
"Bandido","Barry Danielian","Barry D Sambrero"
"01 When My Dear Mother Was Seeing Me Off To The Army","Limpopo","Give Us a Break"
"02 Volga Boatmen","Limpopo","Give Us a Break"
"03 Half-moon","Limpopo","Give Us a Break"
"04 Soldiers, The Brave Lads","Limpopo","Give Us a Break"
